customer_id,first_name,last_name,gender,birth_date,email,city,state,loyalty_tier,loyalty_enrollment_date,credit_card_holder
237,Ashley,Glover,Female,1961-02-25,robinwallace@gmail.com,Steinberg,TX,Base (Blue),2013-06-10,False
238,Morgan,Mills,Female,2003-05-28,douglas18@hotmail.com,East Jenny,MA,Platinum,2013-01-10,False
239,Joseph,Smith,Male,1989-02-15,mcdanielbrooke@gmail.com,Steventon,TX,Silver,2017-04-24,False
240,Patrick,Johnson,Male,1992-09-11,danielle35@gmail.com,West Joshua,IN,Silver,2011-08-23,False
241,Bruce,Hernandez,Male,1970-08-04,danny98@hotmail.com,East Amyside,WA,Base (Blue),2015-01-30,False
242,Michele,Campbell,Female,1950-03-22,georgecollins@yahoo.com,Williamstown,MN,Base (Blue),2015-01-26,False
243,Brian,Brown,Male,1986-07-13,tmyers@hotmail.com,Jensenport,DC,Gold,2017-06-29,False
244,Peter,Lamb,Male,1954-01-26,beltrankatelyn@yahoo.com,North Lisa,VA,Silver,2015-04-16,False
245,Jesus,Cohen,Male,1972-06-09,oruiz@gmail.com,Robertafurt,NY,Base (Blue),2024-08-21,True
246,Gary,Valencia,Male,2002-12-21,shawn01@yahoo.com,West Timothyburgh,DC,Silver,2012-12-01,False
247,Laura,Romero,Female,1964-04-20,yroth@gmail.com,Angelaland,DC,Gold,2014-06-29,True
248,James,Gutierrez,Male,1976-10-27,amydickson@yahoo.com,West Jaredshire,UT,Diamond,2022-08-12,False
249,Latoya,Peterson,Female,2007-04-02,gilbertcaldwell@hotmail.com,Wilsonmouth,IN,Silver,2016-11-11,False
250,Jeremy,Parker,Male,1947-03-28,gjones@hotmail.com,Murphyton,FL,Platinum,2015-03-07,True
251,Stephen,Berger,Male,1996-02-26,shermandonna@yahoo.com,Petershire,FL,Silver,2011-06-11,False
252,Sherry,Evans,Female,1954-08-01,samantha65@gmail.com,New Valeriefurt,WI,Gold,2017-02-12,False
253,Amy,Santana,Female,1998-07-26,smithann@yahoo.com,Port Juliantown,VA,Base (Blue),2023-06-29,False
254,Jennifer,Flores,Female,1988-05-07,bsullivan@hotmail.com,Lake Glenn,CA,Base (Blue),2013-09-29,False
255,Ryan,Ward,Male,1978-05-14,qmoore@gmail.com,North Charles,MA,Silver,2012-03-19,False
256,Katelyn,Kim,Female,1989-08-24,christophermay@yahoo.com,Englishchester,NY,Silver,2010-04-02,False
257,Jeff,Wilkins,Male,1971-06-30,lkelly@yahoo.com,New Tyronebury,CA,Platinum,2019-12-02,True
258,Timothy,Johnston,Male,1958-11-27,goodashley@hotmail.com,Danielfort,NC,Base (Blue),2021-05-02,False
259,Monica,Fox,Female,1946-01-15,steven18@hotmail.com,East Thomasland,UT,Base (Blue),2025-04-22,False
260,Kevin,Austin,Male,1977-04-06,amanda07@yahoo.com,Berrymouth,WA,Base (Blue),2020-11-20,False
261,Rebecca,Roberts,Female,2005-11-30,nealcarla@yahoo.com,Bryanfort,OH,Base (Blue),2016-09-13,False
262,Mary,Carter,Female,1979-07-21,mitchellchristopher@hotmail.com,Port Kristenview,CA,Base (Blue),2019-03-15,False
263,Shannon,Smith,Female,1959-09-14,munozrenee@hotmail.com,Lake Sean,IN,Base (Blue),2012-02-10,False
264,Michael,Washington,Male,1958-05-12,cooperchristopher@gmail.com,Port Tyler,IN,Silver,2022-11-09,False
265,David,Alexander,Male,1992-12-24,jasonnavarro@yahoo.com,Lake Josephville,VA,Base (Blue),2025-10-24,False
266,John,Alvarez,Male,1972-02-24,noahthornton@yahoo.com,Dustinchester,MN,Base (Blue),2010-11-02,True
267,Joan,Gregory,Female,2003-08-25,davisamanda@yahoo.com,Bishopview,WA,Base (Blue),2010-03-10,False
268,Annette,Pena,Female,1958-10-04,rmurray@hotmail.com,Lake Emily,IN,Base (Blue),2015-05-02,True
269,Michael,Kaiser,Male,1975-12-15,amy01@gmail.com,Davisville,VA,Base (Blue),2022-04-06,False
270,Nicholas,King,Male,1964-07-01,johnsonchristopher@hotmail.com,New Danielle,PA,Silver,2020-11-28,False
271,Selena,Anderson,Female,1948-10-02,pauladominguez@yahoo.com,Stevenland,CO,Base (Blue),2021-04-09,True
272,Destiny,Simmons,Female,2003-05-04,jonathan14@gmail.com,Priceton,IN,Base (Blue),2020-03-02,True
273,Cassandra,Jones,Female,1995-11-13,chelseywhite@yahoo.com,East Amberchester,HI,Silver,2014-02-10,False
274,Thomas,Baldwin,Male,1984-05-05,johnsonchad@hotmail.com,Kimberlytown,IN,Base (Blue),2013-06-23,True
275,Martin,Fitzpatrick,Male,1950-09-20,sadams@yahoo.com,Andrewshaven,HI,Base (Blue),2024-04-08,True
276,John,Powell,Male,1993-01-09,fernandezaaron@hotmail.com,Martinezside,CO,Silver,2021-04-06,False
277,Melanie,Morales,Female,1965-01-01,diazmelissa@yahoo.com,Port Steveport,SC,Base (Blue),2024-11-18,False
278,Amanda,Cruz,Female,1952-08-09,kentprice@gmail.com,Tommouth,HI,Silver,2020-04-23,False
279,Corey,Cortez,Male,1950-02-10,tracybrown@hotmail.com,Victormouth,VA,Base (Blue),2021-09-14,True
280,Gerald,Morgan,Male,1941-09-17,sullivanjason@hotmail.com,Bentleyside,VA,Gold,2025-05-20,False
281,Tammy,Johnson,Female,1979-12-29,tracysmith@hotmail.com,East Jacquelineberg,OH,Base (Blue),2012-05-15,False
282,Tanner,Hoover,Male,1983-08-14,bryantgeorge@hotmail.com,Port Lisaville,TX,Gold,2010-03-25,True
283,Daniel,Brock,Male,1994-12-10,vrogers@hotmail.com,Nguyenshire,VA,Silver,2017-11-29,False
284,Traci,Lewis,Female,1962-06-19,watkinsmatthew@gmail.com,Donaldchester,TX,Base (Blue),2018-09-09,False
285,Carmen,Sanchez,Female,1965-10-01,andersonkylie@hotmail.com,Stricklandtown,CA,Base (Blue),2012-09-03,False
286,Adrienne,Howe,Female,1946-01-31,robert72@gmail.com,Lake Joseph,CO,Gold,2024-01-01,True
287,Christopher,Holt,Male,1956-11-12,jennifersalazar@gmail.com,Michaeltown,MN,Diamond,2017-03-03,True
288,Victoria,Davila,Female,1953-08-24,michelle88@gmail.com,Townsendborough,PA,Base (Blue),2018-11-16,True
289,Robert,Jennings,Male,1953-10-08,kjimenez@hotmail.com,North Deannaport,CO,Platinum,2014-05-26,False
290,Lisa,Wu,Female,1957-09-09,vwilliams@gmail.com,East Kristen,VA,Base (Blue),2013-05-03,False
291,Stephanie,Griffith,Female,1948-06-27,robert53@gmail.com,Jeremybury,IL,Silver,2017-09-20,False
292,James,Walker,Male,1999-10-01,drichards@yahoo.com,East Sarah,NC,Base (Blue),2021-09-28,False
293,Brandy,Cortez,Female,1966-12-08,theresa35@gmail.com,Lake Ashleyview,HI,Base (Blue),2017-03-29,False
294,Jimmy,Jackson,Male,1998-07-05,jeffrey49@gmail.com,New Tara,MI,Base (Blue),2012-03-04,True
295,Shannon,Burns,Female,1946-06-23,brittanyhood@yahoo.com,Lake Ronniebury,FL,Base (Blue),2023-08-11,True
296,Courtney,Pennington,Female,1970-02-15,robinvillanueva@yahoo.com,North Vickiehaven,DC,Base (Blue),2013-12-11,False
297,John,Yates,Male,1976-09-17,chavezjohn@hotmail.com,Lake Jessicaborough,MN,Silver,2010-07-15,True
298,Matthew,Davis,Male,1960-09-16,kcaldwell@hotmail.com,Hodgeshire,IL,Gold,2012-02-11,False
299,Raymond,Sawyer,Male,1971-07-11,xlopez@hotmail.com,Padillatown,CO,Platinum,2010-05-22,False
300,Stephanie,Cook,Female,1945-05-27,phillipskaren@hotmail.com,Port Gail,CO,Silver,2023-09-11,False
301,Timothy,Robertson,Male,1963-06-04,pamela16@yahoo.com,Harveystad,MI,Base (Blue),2019-11-16,True
302,Michele,Castro,Female,1984-09-02,devonrogers@hotmail.com,Lake Timothyshire,MI,Platinum,2015-11-01,False
303,Paul,Hodges,Male,1988-05-22,michael48@hotmail.com,Ramirezland,FL,Base (Blue),2023-11-12,False
304,Jonathan,Gallegos,Male,1971-05-12,rmckinney@hotmail.com,Shannonstad,IL,Silver,2015-12-08,False
305,Rhonda,Everett,Female,2004-11-18,lopeznicole@gmail.com,South Rachaelport,MN,Silver,2022-09-24,True
306,Christopher,Rodriguez,Male,1945-10-30,tylergolden@hotmail.com,West Robertside,VA,Base (Blue),2025-04-02,False
307,Jason,Rojas,Male,1972-10-27,carterbryan@gmail.com,Robertmouth,MN,Platinum,2024-10-30,True
308,John,Wade,Male,1994-02-06,kellis@gmail.com,Georgeview,OH,Base (Blue),2020-06-08,False
309,Donna,Bruce,Female,1965-11-19,michaelbryant@gmail.com,Lake Amanda,OH,Base (Blue),2013-08-11,False
310,Michelle,Conway,Female,1952-07-09,evanwilson@yahoo.com,South Jorge,DC,Base (Blue),2012-11-25,False
311,Amanda,Stewart,Female,1978-11-05,earl78@gmail.com,Davidtown,NV,Silver,2012-12-08,False
312,Charles,Ellis,Male,1974-07-23,eric88@yahoo.com,Thomasport,CO,Base (Blue),2016-06-09,True
313,Wendy,Estrada,Female,1991-11-18,hmorgan@hotmail.com,Mcculloughberg,HI,Base (Blue),2025-06-07,True
314,Alexander,Williamson,Male,1948-07-17,seandavis@gmail.com,New Alicia,OR,Gold,2020-10-16,False
315,Craig,Miller,Male,1992-10-04,frhodes@hotmail.com,Leemouth,WI,Base (Blue),2022-06-08,False
316,Amy,Estrada,Female,1975-05-20,bhernandez@yahoo.com,Watsonport,MI,Base (Blue),2019-08-08,False
317,Jeremy,Hoffman,Male,1961-07-18,jessicawallace@yahoo.com,Robertschester,CO,Base (Blue),2015-06-29,False
318,Russell,Harper,Male,1968-10-05,jaredwells@hotmail.com,Carlshire,HI,Gold,2021-08-06,False
319,Jason,Rocha,Male,1946-08-11,dthompson@hotmail.com,East Jacob,VA,Platinum,2022-01-13,False
320,Amanda,Mckenzie,Female,1978-04-05,troy73@gmail.com,East Josefort,UT,Base (Blue),2016-01-29,False
321,Dwayne,White,Male,1985-11-17,anthonyhubbard@yahoo.com,New Julieshire,TX,Base (Blue),2011-12-23,False
322,David,Jennings,Male,1970-04-01,brooksjessica@gmail.com,Franciscoton,OH,Base (Blue),2017-08-25,True
323,Michael,Howard,Male,1971-12-12,nelsonrobert@yahoo.com,West Kellyland,PA,Silver,2012-04-29,False
324,Clifford,Davis,Male,1992-09-18,amybrennan@hotmail.com,Josephstad,DC,Silver,2018-03-07,False
325,Rodney,Smith,Male,1980-01-15,nathan76@yahoo.com,North Jeffery,CA,Base (Blue),2011-07-12,False
326,Rebecca,Hansen,Female,1997-02-21,butlersabrina@gmail.com,North Timothy,MI,Silver,2018-01-05,True
327,Ruth,Preston,Female,1965-04-02,gerald40@hotmail.com,East Davidberg,CO,Base (Blue),2014-12-17,True
328,Daniel,Zavala,Male,1961-07-02,yvazquez@gmail.com,North Kimchester,NY,Silver,2020-12-13,False
329,Rebecca,Palmer,Female,1947-12-05,harrisonrebekah@gmail.com,West Elizabethville,TX,Base (Blue),2010-09-05,True
330,Christine,Santana,Female,2003-03-01,ellenjohnson@gmail.com,Stacystad,TN,Gold,2022-06-14,True
331,Phyllis,Austin,Female,1998-09-30,garciabelinda@gmail.com,Lake James,MN,Base (Blue),2015-08-10,True
332,Joshua,Beltran,Male,2001-11-28,glasssamantha@hotmail.com,Richardsonshire,DC,Silver,2014-06-27,True
333,Ashley,Davenport,Female,1986-05-25,gcoleman@gmail.com,Rodriguezmouth,VA,Base (Blue),2012-12-12,True
334,Brandy,Farmer,Female,1948-02-05,angela01@yahoo.com,Wilsonport,WA,Platinum,2011-12-20,False
335,Michael,Randall,Male,1990-08-28,angelaroberts@yahoo.com,Port Chad,MI,Base (Blue),2017-04-10,False
336,Michael,White,Male,1972-12-10,zpowers@yahoo.com,North Douglasfurt,MA,Silver,2023-05-22,False
337,Natalie,Stafford,Female,2007-01-26,calvinhester@yahoo.com,New Megan,TN,Base (Blue),2021-01-23,False
338,Jeff,Porter,Male,1956-06-06,katelyn65@yahoo.com,Archerhaven,CO,Silver,2016-06-08,False
339,Ashley,King,Female,1992-10-26,ihall@gmail.com,Lake Brianland,CO,Silver,2014-06-10,True
340,Cassidy,Jacobs,Female,1942-06-01,eric99@gmail.com,Lake Karenfort,DC,Base (Blue),2017-12-05,False
341,Mary,Henry,Female,1954-04-30,amy88@gmail.com,South Nicoleville,DC,Base (Blue),2022-08-14,False
342,Jamie,Stevens,Female,1961-12-26,thompsondonna@yahoo.com,South Ryan,OH,Base (Blue),2016-02-09,False
343,Pamela,Carroll,Female,1967-01-20,rkeller@hotmail.com,Alvarezburgh,WA,Gold,2014-12-22,True
344,Kathleen,Arellano,Female,1967-03-18,katie45@gmail.com,New Brandonstad,FL,Silver,2018-01-24,False
345,Alexander,Vance,Male,1991-01-21,oscar65@yahoo.com,Bellbury,FL,Base (Blue),2015-07-22,True
346,Kevin,Lozano,Male,1984-08-31,meltondanny@gmail.com,New Markmouth,IL,Base (Blue),2013-12-10,False
347,Jose,Fisher,Male,1969-04-28,dominguezbrianna@yahoo.com,Hudsonmouth,NV,Gold,2020-06-20,False
348,Ariel,Leonard,Female,1995-07-25,tyler52@hotmail.com,Michaelchester,AZ,Gold,2019-02-11,False
349,Valerie,Jones,Female,1983-10-22,karlwilliams@hotmail.com,Ballardland,IN,Gold,2013-03-18,False
350,Leslie,Nelson,Female,1979-11-30,wsimmons@gmail.com,Williamport,TX,Base (Blue),2021-06-04,False
351,Curtis,Morales,Male,1977-04-24,jpowers@gmail.com,Lake Jacquelineburgh,SC,Platinum,2016-11-21,True
352,Tonya,Harmon,Female,1955-01-29,oadams@hotmail.com,Michaelton,OH,Gold,2019-03-08,False
353,Charles,Hernandez,Male,1965-05-14,megan65@gmail.com,Port Robert,MI,Platinum,2018-04-24,True
354,David,Burke,Male,1984-07-11,jallen@gmail.com,East Lauraport,VA,Base (Blue),2023-02-10,False
355,Jeffrey,Lucas,Male,1978-08-31,harrisjoseph@gmail.com,Kristineview,VA,Base (Blue),2017-05-22,False
356,Samuel,Stuart,Male,1952-07-24,dcasey@gmail.com,Carolynland,TX,Base (Blue),2020-06-25,True
357,Heidi,Sandoval,Female,1968-04-09,sandersmary@gmail.com,North Ashley,MN,Base (Blue),2024-05-02,True
358,Mary,Carpenter,Female,1948-10-19,tyler13@hotmail.com,Port Lindsaymouth,TX,Base (Blue),2017-12-17,False
359,Robert,Manning,Male,1990-09-23,grobinson@gmail.com,West Scott,NY,Silver,2023-04-01,True
360,Katherine,Brooks,Female,1980-09-05,stewartrodney@hotmail.com,West Natasha,OR,Silver,2014-01-18,False
361,Michelle,Underwood,Female,1965-04-12,brewerrebecca@gmail.com,Lake Samanthabury,SC,Gold,2024-11-29,False
362,Mark,Haynes,Male,1966-10-03,nicholsjoel@yahoo.com,Smithfurt,NV,Base (Blue),2014-01-10,False
363,Eric,Mayer,Male,2003-01-06,kennethvillarreal@gmail.com,Welchchester,IL,Gold,2024-10-05,False
364,Bobby,Chan,Male,1959-03-26,aruiz@yahoo.com,Mcdowellville,NC,Base (Blue),2022-07-25,True
365,Jonathan,Bell,Male,1988-02-04,shawn00@hotmail.com,Lake Scott,WI,Silver,2023-02-14,False
366,Christina,Torres,Female,1940-10-21,rodriguezjohn@hotmail.com,Port Brooke,SC,Base (Blue),2020-03-15,False
367,Jesse,Russo,Male,2004-06-23,jorgemcdaniel@yahoo.com,Jameschester,OH,Platinum,2016-07-13,False
368,James,Davenport,Male,1967-05-10,andrewjohnson@hotmail.com,North Terri,CA,Silver,2015-11-07,False
369,Christopher,Morales,Male,1988-04-13,jburke@gmail.com,Georgeshire,TX,Silver,2013-02-26,True
370,Jessica,Mora,Female,1989-06-17,fwilcox@gmail.com,Lake James,MN,Silver,2011-11-14,True
371,Deborah,Francis,Female,1995-11-28,nanderson@hotmail.com,Port Justin,HI,Base (Blue),2025-01-21,True
372,Jennifer,Thomas,Female,1969-01-16,theresa39@yahoo.com,West Brandi,SC,Base (Blue),2020-10-11,False
373,John,Savage,Male,1946-06-05,tmcdaniel@yahoo.com,Fitzgeraldview,CA,Base (Blue),2020-04-20,True
374,Anthony,Galvan,Male,1978-06-22,modonnell@hotmail.com,North Jonfurt,FL,Base (Blue),2011-03-01,False
375,Jacob,Donaldson,Male,1967-06-09,carpenterjorge@hotmail.com,Conradmouth,IL,Gold,2014-10-25,True
376,Joseph,Thomas,Male,1962-03-05,edwardstiffany@yahoo.com,Juliechester,VA,Base (Blue),2012-02-06,False
377,Louis,Juarez,Male,2000-03-24,zachary62@yahoo.com,Gallagherberg,TN,Base (Blue),2014-07-03,True
378,Mallory,Gonzales,Female,2003-05-08,edgarhall@gmail.com,Greenmouth,SC,Silver,2018-11-05,True
379,Timothy,Williams,Male,2008-04-08,vanessa87@yahoo.com,Rodriguezberg,NV,Base (Blue),2016-12-11,False
380,Sean,White,Male,1946-12-17,karencarson@hotmail.com,New Whitney,CA,Gold,2011-12-20,False
381,Catherine,Knapp,Female,1992-09-28,kaylarhodes@yahoo.com,West Erinville,OH,Base (Blue),2010-01-24,False
382,Tiffany,Hood,Female,1980-09-27,anthonystevens@hotmail.com,Gibsonview,TN,Base (Blue),2016-04-10,True
383,Tracy,Douglas,Female,1940-12-28,unguyen@hotmail.com,East Michelle,MN,Base (Blue),2019-06-17,False
384,Rebecca,Manning,Female,1959-11-02,qdavis@gmail.com,Port Michelle,IL,Silver,2022-10-04,True
385,Christopher,Chan,Male,1998-07-22,deborah21@yahoo.com,Owenport,OR,Base (Blue),2011-06-03,False
386,Ian,Davis,Male,1981-08-20,william77@yahoo.com,Adamschester,NV,Base (Blue),2024-05-20,False
387,Micheal,Lopez,Other/Undisclosed,1969-04-30,gdavis@yahoo.com,Rhodesberg,VA,Gold,2011-06-09,False
388,Maria,Miller,Female,1976-06-14,zkim@yahoo.com,Edgarberg,TX,Silver,2024-10-23,True
389,Danielle,Patterson,Female,1961-01-09,arnoldsamantha@hotmail.com,New Rogerville,CA,Diamond,2020-11-21,False
390,Robert,Kelly,Male,1989-07-30,mackallen@hotmail.com,Whiteburgh,SC,Gold,2017-05-25,False
391,Robert,Bush,Other/Undisclosed,1943-09-04,brenda77@hotmail.com,Matthewburgh,TN,Base (Blue),2023-06-01,True
392,Vickie,Green,Female,1945-11-30,hamiltonandrew@yahoo.com,North Georgefort,WI,Base (Blue),2013-05-11,True
393,Mary,Garner,Female,1968-02-22,nturner@yahoo.com,Ballardland,SC,Gold,2017-04-28,False
394,Ashley,Smith,Female,1941-07-16,micheleclark@hotmail.com,Lake John,DC,Silver,2011-12-29,True
395,Kimberly,Miller,Female,1998-12-14,bhernandez@gmail.com,East Rachelmouth,MN,Silver,2023-05-28,False
396,Scott,Richards,Male,1972-08-28,kennethgallegos@yahoo.com,West Alanchester,VA,Base (Blue),2025-05-04,False
397,Omar,Larson,Male,1998-04-21,benjamin67@hotmail.com,Hallton,SC,Silver,2025-08-03,False
398,Ethan,Brown,Male,1969-04-17,hsmall@yahoo.com,Shanechester,AZ,Silver,2018-05-30,False
399,James,Cooper,Other/Undisclosed,1960-03-07,williammatthews@hotmail.com,Sandramouth,DC,Silver,2010-05-01,False
400,Michael,Moyer,Male,1960-07-19,laura29@gmail.com,Hannahland,FL,Base (Blue),2012-02-02,True
401,Curtis,Obrien,Male,1949-05-17,leonsherry@yahoo.com,Jimmyside,GA,Platinum,2020-08-13,False
402,Shirley,Kelly,Female,1941-10-30,greggvillarreal@hotmail.com,Port Brycechester,FL,Base (Blue),2010-10-01,True
403,Anna,Tucker,Other/Undisclosed,1956-01-05,kristen08@yahoo.com,Port Hannah,IL,Diamond,2011-10-25,False
404,Michael,House,Male,1986-02-14,wlloyd@gmail.com,Port Cherylville,WA,Silver,2018-03-15,False
405,Ashley,Soto,Female,1943-06-14,rhondamoore@yahoo.com,Gillfort,UT,Base (Blue),2023-02-09,False
406,Matthew,Cook,Male,1947-05-08,davidharris@yahoo.com,East Maryfort,TX,Base (Blue),2021-08-29,False
407,Angela,Watson,Female,1974-12-09,qward@gmail.com,Port Karen,IN,Base (Blue),2015-06-08,False
408,Robert,Gutierrez,Male,1956-02-11,hvillanueva@hotmail.com,Sherrymouth,PA,Silver,2016-09-17,True
409,Renee,Acevedo,Female,1941-04-10,morganrichard@gmail.com,Brownton,UT,Silver,2012-04-26,False
410,Stephanie,Brown,Female,1984-03-20,robert84@hotmail.com,Reginatown,MA,Silver,2020-07-04,False
411,Leroy,Thomas,Male,2001-10-23,ngriffin@hotmail.com,Terryfurt,CA,Gold,2023-03-01,True
412,Angela,Medina,Female,2000-07-02,vhardy@gmail.com,Jasonhaven,CA,Gold,2022-05-05,False
413,Peter,Moore,Male,1976-01-18,zamoraamber@yahoo.com,Port Kim,MN,Gold,2018-10-13,False
414,Brian,Brown,Male,2007-09-16,jordan85@gmail.com,Port Debraville,IL,Base (Blue),2021-07-25,False
415,Abigail,Morgan,Female,1979-07-10,lindazhang@hotmail.com,West Kevin,NY,Base (Blue),2017-02-21,False
416,Laura,Taylor,Female,1996-01-09,pstone@gmail.com,Zacharyborough,DC,Platinum,2020-08-12,False
417,Brent,Dawson,Male,1965-02-28,dmiller@yahoo.com,South Jason,IN,Base (Blue),2023-02-05,True
418,Jennifer,Hansen,Female,1986-08-15,lwiggins@yahoo.com,Barajasfort,OR,Base (Blue),2011-03-30,True
419,Christopher,Wagner,Male,1968-12-12,idawson@hotmail.com,Lake Jasonfort,WI,Gold,2021-08-24,False
420,Justin,Dorsey,Male,1951-04-06,guzmanricky@gmail.com,Ashleyton,DC,Base (Blue),2010-07-09,False
421,Eric,Brooks,Male,1948-08-08,todd22@hotmail.com,Williamsport,MI,Base (Blue),2018-04-27,False
422,Sabrina,Burns,Female,1955-04-04,kelleycarlos@gmail.com,Olsonport,SC,Gold,2024-02-25,False
423,Rachael,Alvarez,Female,2001-10-25,kathleenwagner@yahoo.com,Contrerasberg,TX,Gold,2019-01-02,False
424,Robert,Beck,Male,1962-09-17,zhughes@yahoo.com,Lake Pamelaview,IN,Base (Blue),2023-10-16,False
425,Michelle,Armstrong,Female,1999-06-25,ann18@gmail.com,New Amber,OH,Base (Blue),2020-04-12,True
426,Joseph,Christensen,Male,2005-09-10,martinezsharon@gmail.com,West Kristinbury,CA,Gold,2022-01-22,False
427,Kevin,Miller,Male,1997-08-23,richard07@gmail.com,Samuelchester,OH,Base (Blue),2023-03-16,False
428,Janet,Davis,Female,1976-06-29,weaverjustin@gmail.com,Kaylaberg,NV,Base (Blue),2010-05-20,True
429,Caroline,Mendez,Female,1968-04-16,howard04@yahoo.com,West Douglasmouth,CA,Base (Blue),2014-11-19,True
430,Stephanie,Williams,Female,2004-08-15,karenwillis@yahoo.com,Averyview,WA,Base (Blue),2014-02-08,False
431,Jason,Washington,Male,1972-03-15,bschultz@yahoo.com,East Kathrynberg,WA,Platinum,2010-12-19,False
432,Angela,Fields,Female,1968-04-03,kristathomas@hotmail.com,Port John,TN,Gold,2014-11-06,False
433,Kristen,Williams,Female,2005-12-20,nwoodward@yahoo.com,North Brian,IN,Base (Blue),2025-02-28,True
434,Danielle,Frazier,Female,1959-03-08,megan39@hotmail.com,Brandonside,OH,Base (Blue),2024-09-02,False
435,Jennifer,Martinez,Female,1961-01-14,jessicalutz@yahoo.com,New William,WA,Base (Blue),2018-12-18,False
436,Theresa,Reid,Female,2000-09-14,qnelson@yahoo.com,Jasonmouth,WI,Base (Blue),2022-10-07,False
437,Maria,Smith,Female,1987-08-23,asmith@hotmail.com,South Angela,CO,Base (Blue),2010-04-03,False
438,Jenna,Miller,Female,1973-11-05,ryanpatricia@hotmail.com,Chambersstad,MI,Silver,2021-01-31,False
439,Lindsay,Hughes,Female,1966-03-11,martinezmitchell@gmail.com,Smithtown,AZ,Silver,2025-06-21,False
440,Michelle,Lee,Female,1986-11-15,lindsey33@yahoo.com,Benjaminfort,FL,Silver,2022-01-26,True
441,Christine,Gonzalez,Female,1988-09-01,rrodriguez@hotmail.com,Jacksonborough,SC,Base (Blue),2024-05-24,False
442,Melanie,Cunningham,Female,1979-01-24,chapmanjulie@gmail.com,Sarahbury,WI,Gold,2020-07-02,True
443,Denise,Abbott,Female,1990-02-28,braunheather@hotmail.com,Erinmouth,MA,Base (Blue),2024-01-09,False
444,Michael,Santos,Male,1969-08-22,ryan64@gmail.com,Simpsonhaven,CO,Silver,2010-01-12,False
445,Danny,Ramirez,Male,2000-09-11,upatel@gmail.com,Leeland,OH,Base (Blue),2022-01-30,False
446,William,Perez,Male,1995-07-09,prosario@gmail.com,West Lance,IL,Diamond,2024-01-04,False
447,Karen,Morton,Female,1947-03-05,mary31@yahoo.com,West Marissa,IN,Base (Blue),2019-12-18,False
448,David,Jones,Male,1975-12-08,oduran@yahoo.com,North Territon,WI,Base (Blue),2023-01-29,False
449,Michael,Patton,Male,2001-02-14,ellisonscott@yahoo.com,Joneston,CO,Base (Blue),2016-01-03,False
450,Jane,Davis,Female,1960-08-25,mhall@hotmail.com,South Patrickchester,MA,Base (Blue),2018-11-25,False
451,Gerald,Pace,Male,1982-09-14,gibsonmark@gmail.com,North Alexanderland,OR,Base (Blue),2024-01-03,True
452,Tanner,Martinez,Male,1997-10-08,michael79@yahoo.com,East Devin,MA,Base (Blue),2019-06-09,False
